x1,y1,x2,y2,selectivity
'jib','IPZ','sqk','VC',0.39832000000000000000
'p','A','sf','Y',0.18565500000000000000
'eimjqmhw','PDP','gg','WCY',0.02718500000000000000
'hab','D','mor','JGU',0.03588000000000000000
'buhieg','OIM','umyy','QGM',0.13876000000000000000
'acb','NRE','uasqaif','Q',0.15874500000000000000
'ju','C','t','JV',0.08213500000000000000
'levfr','I','sjez','W',0.30914000000000000000
'kftzlsqjty','EJ','nsucm','YO',0.16261000000000000000
'gxrlffm','DB','riicqn','RWV',0.25226500000000000000
'dridfvr','HG','pl','QES',0.21038500000000000000
'qwcyme','CO','zghtxoo','ZH',0.25112500000000000000
'avjo','QP','rkomrs','VFX',0.24381000000000000000
'hocyfjfkd','MSV','tliwuoifyu','PSN',0.09141500000000000000
'ihdyvvg','KZG','qadvlh','ZJW',0.28943000000000000000
'enuvjpjmj','Q','luhjoiekbz','Z',0.07573000000000000000
'usgvva','M','wzkwi','MQN',0.00554500000000000000
'bmynft','QY','vjqyxkym','W',0.28669000000000000000
'okltpobfe','H','q','WG',0.10937500000000000000
'ks','CFS','zwfsjldt','J',0.09487500000000000000
'c','B','ckthgn','R',0.02189500000000000000
'hiclapujf','GC','kpmm','VHC',0.04421500000000000000
'cyrla','IA','dp','XMN',0.03602000000000000000
'isvmqvh','J','xrwmlzx','M',0.09556000000000000000
'chggyy','ED','mkpiz','UL',0.35971500000000000000
'nem','K','tqzelwxpzt','XCQ',0.27199500000000000000
'bqqjyjve','MR','yvoej','U',0.44578000000000000000
'spmufwp','MEDIUM PLATED TIN','tfe','MEDIUM PLATED TIN',0.00020000000000000000
'fbxbqmzcek','SMALL ANODIZED STEEL','xedy','SMALL ANODIZED STEEL',0.00480000000000000000
'j','LARGE BRUSHED NICKEL','rwmsonrt','LARGE BRUSHED NICKEL',0.00238000000000000000
'ancrrdkzp','MEDIUM POLISHED COPPER','ypkskkgy','MEDIUM POLISHED COPPER',0.00667000000000000000
'emaaczafn','MEDIUM ANODIZED STEEL','qs','MEDIUM ANODIZED STEEL',0.00305000000000000000
'dt','ECONOMY BRUSHED TIN','xlww','ECONOMY BRUSHED TIN',0.00482500000000000000
'hsstefzw','ECONOMY POLISHED STEEL','mainw','ECONOMY POLISHED STEEL',0.00075000000000000000
'vthkq','ECONOMY BURNISHED NICKEL','xacvaaksbh','ECONOMY BURNISHED NICKEL',0.00010500000000000000
'qwf','LARGE BURNISHED BRASS','v','LARGE BURNISHED BRASS',0.00149500000000000000
'kqkd','MEDIUM BURNISHED TIN','pc','MEDIUM BURNISHED TIN',0.00150000000000000000
'gyyclul','LARGE BRUSHED BRASS','uayaqe','LARGE BRUSHED BRASS',0.00378500000000000000
'dloklbstmq','PROMO PLATED STEEL','gu','PROMO PLATED STEEL',0.00083500000000000000
'mp','MEDIUM BRUSHED STEEL','sterdr','MEDIUM BRUSHED STEEL',0.00204000000000000000
'bryppfq','MEDIUM PLATED TIN','skalhtj','MEDIUM PLATED TIN',0.00483500000000000000
'bstptfpvlc','SMALL BURNISHED TIN','qgvlgrrxt','SMALL BURNISHED TIN',0.00434000000000000000
'fjpbcucm','SMALL PLATED BRASS','vxxz','SMALL PLATED BRASS',0.00432500000000000000
'hfmu','STANDARD BURNISHED COPPER','jbzixhcr','STANDARD BURNISHED COPPER',0.00023500000000000000
'do','PROMO BRUSHED NICKEL','pz','PROMO BRUSHED NICKEL',0.00319000000000000000
'emrpduns','LARGE BRUSHED COPPER','xcyzyyu','LARGE BRUSHED COPPER',0.00449500000000000000
'al','ECONOMY ANODIZED STEEL','eemnauh','ECONOMY ANODIZED STEEL',0.00210500000000000000
'mjaip','PROMO ANODIZED NICKEL','vsfgcu','PROMO ANODIZED NICKEL',0.00252500000000000000
'ahdv','LARGE ANODIZED NICKEL','azjz','LARGE ANODIZED NICKEL',0.00020000000000000000
'cldn','PROMO POLISHED NICKEL','nqfpaprh','PROMO POLISHED NICKEL',0.00299000000000000000
'nyjplimm','SMALL BURNISHED NICKEL','zuzosxymi','SMALL BURNISHED NICKEL',0.00265000000000000000
'gxfu','LARGE ANODIZED NICKEL','jts','LARGE ANODIZED NICKEL',0.00027000000000000000
'smxmxcvys','PROMO BRUSHED BRASS','uxp','PROMO BRUSHED BRASS',0.00052000000000000000
'afaxnltp','SMALL PLATED BRASS','tdezbuypvo','SMALL PLATED BRASS',0.00610500000000000000
'byryptidw','LARGE PLATED TIN','hmajngibp','LARGE PLATED TIN',0.00160500000000000000
'g','MEDIUM BURNISHED BRASS','gddrupnj','MEDIUM BURNISHED BRASS',0.000080000000000000000000
'bklajuxik','ECONOMY BURNISHED COPPER','bsutz','ECONOMY BURNISHED COPPER',0.00040000000000000000
'tbfrn','SMALL PLATED BRASS','vj','SMALL PLATED BRASS',0.00027500000000000000
'tw','SMALL POLISHED COPPER','xytwyx','SMALL POLISHED COPPER',0.00022000000000000000
'netop','PROMO PLATED STEEL','rzyxbrj','PROMO PLATED STEEL',0.00110500000000000000
'vyizxrw','ECONOMY BRUSHED COPPER','zlogl','ECONOMY BRUSHED COPPER',0.00025000000000000000
'wusuft','STANDARD PLATED TIN','zj','STANDARD PLATED TIN',0.000045000000000000000000
'cfap','MEDIUM PLATED BRASS','kbhhrue','MEDIUM PLATED BRASS',0.00193500000000000000
'rveiclx','STANDARD ANODIZED COPPER','yovhveite','STANDARD ANODIZED COPPER',0.00144000000000000000
'mojotlibr','MEDIUM POLISHED STEEL','ulsmkzggqr','MEDIUM POLISHED STEEL',0.00232000000000000000
'jvzma','SMALL BURNISHED STEEL','yzdvzfn','SMALL BURNISHED STEEL',0.00388000000000000000
'hmpekgx','STANDARD POLISHED NICKEL','sq','STANDARD POLISHED NICKEL',0.00342500000000000000
'kujdmbdehm','STANDARD ANODIZED STEEL','w','STANDARD ANODIZED STEEL',0.00363500000000000000
'am','PROMO BRUSHED TIN','pmmslp','PROMO BRUSHED TIN',0.00445000000000000000
'n','SMALL PLATED NICKEL','zip','SMALL PLATED NICKEL',0.00262000000000000000
'p','STANDARD POLISHED COPPER','spoqhv','STANDARD POLISHED COPPER',0.00144500000000000000
'md','STANDARD PLATED TIN','mltxuyz','STANDARD PLATED TIN',0.00037500000000000000
'tjwkltwd','SMALL POLISHED BRASS','zvbdnebg','SMALL POLISHED BRASS',0.00043000000000000000
'snwm','PROMO BURNISHED NICKEL','uwmkffsslb','PROMO BURNISHED NICKEL',0.00051500000000000000
'tlzebk','ECONOMY ANODIZED COPPER','ycpibamch','ECONOMY ANODIZED COPPER',0.00037000000000000000
'gr','SMALL POLISHED STEEL','ht','SMALL POLISHED STEEL',0.00027000000000000000
'qgkg','MEDIUM PLATED STEEL','tenn','MEDIUM PLATED STEEL',0.00122000000000000000
'nheh','PROMO ANODIZED TIN','xauh','PROMO ANODIZED TIN',0.00233500000000000000
'lx','ECONOMY PLATED BRASS','nepuxdn','ECONOMY PLATED BRASS',0.00071500000000000000
'alt','SMALL PLATED STEEL','pdjcdpp','SMALL PLATED STEEL',0.00435500000000000000
'ktswmler','SMALL BRUSHED NICKEL','pjaurmw','SMALL BRUSHED NICKEL',0.00184500000000000000
'aaxdg','ECONOMY PLATED BRASS','w','ECONOMY PLATED BRASS',0.00675000000000000000
'esxvy','MEDIUM PLATED BRASS','xg','MEDIUM PLATED BRASS',0.00470000000000000000
'ckqywi','MEDIUM BURNISHED COPPER','typcdtgqf','MEDIUM BURNISHED COPPER',0.00551000000000000000
'blpfieuxtl','MEDIUM PLATED STEEL','ddjvtwmntu','MEDIUM PLATED STEEL',0.00102500000000000000
'lqzsmao','ECONOMY ANODIZED COPPER','waxzrauy','ECONOMY ANODIZED COPPER',0.00307500000000000000
'bjf','ECONOMY PLATED TIN','ifr','ECONOMY PLATED TIN',0.00205500000000000000
'klzudz','ECONOMY ANODIZED STEEL','rcfq','ECONOMY ANODIZED STEEL',0.00234500000000000000
'teoo','LARGE BRUSHED STEEL','tz','LARGE BRUSHED STEEL',0.00018000000000000000
'nlnn','STANDARD BRUSHED NICKEL','wzqewcmr','STANDARD BRUSHED NICKEL',0.00237500000000000000
'ehljlnau','LARGE BURNISHED COPPER','jivftbs','LARGE BURNISHED COPPER',0.00092000000000000000
'ticnp','LARGE POLISHED STEEL','x','LARGE POLISHED STEEL',0.00032500000000000000
'cbgvxrkx','LARGE BRUSHED BRASS','zqfyw','LARGE BRUSHED BRASS',0.00558500000000000000
'bihldiqd','STANDARD ANODIZED BRASS','y','STANDARD ANODIZED BRASS',0.00626500000000000000
'tvqhdwkk','STANDARD BRUSHED BRASS','zmnydbiaje','STANDARD BRUSHED BRASS',0.00022000000000000000
'hlsmwvp','SMALL ANODIZED NICKEL','sgcvln','SMALL ANODIZED NICKEL',0.00313000000000000000
'pfhpw','SMALL BRUSHED COPPER','r','SMALL BRUSHED COPPER',0.00039000000000000000
'kdb','LARGE ANODIZED TIN','uxc','LARGE ANODIZED TIN',0.00371500000000000000
'ali','STANDARD BURNISHED BRASS','mysc','STANDARD BURNISHED BRASS',0.00381500000000000000
'n','MEDIUM BURNISHED TIN','pr','MEDIUM BURNISHED TIN',0.00088000000000000000
'qbtoahth','SMALL ANODIZED TIN','vltrxxgbv','SMALL ANODIZED TIN',0.00153500000000000000
'raozpzv','STANDARD PLATED COPPER','sppcdttbg','STANDARD PLATED COPPER',0.00109500000000000000
'fqhwiy','MEDIUM POLISHED NICKEL','mdyvmdnvum','MEDIUM POLISHED NICKEL',0.00147500000000000000
'efqwjjjwje','ECONOMY ANODIZED NICKEL','tut','ECONOMY ANODIZED NICKEL',0.00469000000000000000
'ezftamjybk','ECONOMY PLATED NICKEL','qioorp','ECONOMY PLATED NICKEL',0.00306000000000000000
'avlsggl','ECONOMY BURNISHED STEEL','lwuamyb','ECONOMY BURNISHED STEEL',0.00312500000000000000
'aulftimb','STANDARD BURNISHED TIN','zurjmjun','STANDARD BURNISHED TIN',0.00641500000000000000
'fwrtxttqii','SMALL BRUSHED COPPER','whtvi','SMALL BRUSHED COPPER',0.00431500000000000000
'kno','ECONOMY BURNISHED NICKEL','taqizcrjvn','ECONOMY BURNISHED NICKEL',0.00315500000000000000
'ihfg','MEDIUM BURNISHED TIN','sfyiqg','MEDIUM BURNISHED TIN',0.00276500000000000000
'jcswpotc','SMALL BRUSHED BRASS','kx','SMALL BRUSHED BRASS',0.000100000000000000000000
'hwzg','MEDIUM BRUSHED COPPER','mhpmlufof','MEDIUM BRUSHED COPPER',0.00113000000000000000
'ectyckqac','SMALL BURNISHED TIN','ftotqyzop','SMALL BURNISHED TIN',0.00030500000000000000
'albpwmhc','STANDARD POLISHED BRASS','gmghqf','STANDARD POLISHED BRASS',0.00217500000000000000
'docb','ECONOMY BRUSHED STEEL','iqrtwbhm','ECONOMY BRUSHED STEEL',0.00106000000000000000
'c','LARGE POLISHED STEEL','kcctqaznj','LARGE POLISHED STEEL',0.00175500000000000000
'niuwd','PROMO POLISHED STEEL','yqw','PROMO POLISHED STEEL',0.00244000000000000000
'dz','SMALL BURNISHED STEEL','tkwfl','SMALL BURNISHED STEEL',0.00427500000000000000
'mfndbvtha','STANDARD PLATED COPPER','qz','STANDARD PLATED COPPER',0.00124000000000000000
'dgmeoarrs','SMALL POLISHED COPPER','h','SMALL POLISHED COPPER',0.00084000000000000000
'abejzwayo','MEDIUM ANODIZED BRASS','rtgj','MEDIUM ANODIZED BRASS',0.00516500000000000000
'ulgqacw','MEDIUM BRUSHED BRASS','wbkdfhsx','MEDIUM BRUSHED BRASS',0.000080000000000000000000
'dzq','LARGE BURNISHED COPPER','norfavta','LARGE BURNISHED COPPER',0.00218000000000000000
'f','PROMO BURNISHED TIN','mnqfjxut','PROMO BURNISHED TIN',0.00199000000000000000
'r','PROMO PLATED TIN','voytoj','PROMO PLATED TIN',0.00140500000000000000
'hpn','PROMO BURNISHED TIN','rxoeah','PROMO BURNISHED TIN',0.00257500000000000000
'gyrrqcp','ECONOMY POLISHED STEEL','ztegyv','ECONOMY POLISHED STEEL',0.00399500000000000000
'fzhpiqbtfi','ECONOMY POLISHED COPPER','ixyvjkwxax','ECONOMY POLISHED COPPER',0.00063500000000000000
'mm','LARGE POLISHED TIN','xlxldguji','LARGE POLISHED TIN',0.00244500000000000000
'otvwhlx','ECONOMY POLISHED STEEL','srnihkz','ECONOMY POLISHED STEEL',0.00153000000000000000
'auxfyi','PROMO ANODIZED TIN','qiwo','PROMO ANODIZED TIN',0.00481500000000000000
'fim','STANDARD BRUSHED COPPER','trglyli','STANDARD BRUSHED COPPER',0.00426000000000000000
'p','ECONOMY BURNISHED COPPER','wmkeovk','ECONOMY BURNISHED COPPER',0.00220000000000000000
'atrix','MEDIUM BURNISHED COPPER','zcmyhd','MEDIUM BURNISHED COPPER',0.00681000000000000000
'ohjrzazqpw','SMALL BURNISHED COPPER','sqstfypdak','SMALL BURNISHED COPPER',0.00184000000000000000
'jmfiodtb','MEDIUM POLISHED BRASS','ncgemlo','MEDIUM POLISHED BRASS',0.00124000000000000000
'axsjtjzgc','MEDIUM ANODIZED BRASS','rmytiwa','MEDIUM ANODIZED BRASS',0.00474500000000000000
'bp','PROMO ANODIZED COPPER','mrh','PROMO ANODIZED COPPER',0.00328000000000000000
'ksgigzsjr','SMALL BURNISHED BRASS','nrgt','SMALL BURNISHED BRASS',0.00134000000000000000
'kzwnmeffh','SMALL BURNISHED NICKEL','ux','SMALL BURNISHED NICKEL',0.00357000000000000000
'ggbnbl','LARGE BRUSHED BRASS','umwcivdzhf','LARGE BRUSHED BRASS',0.00400000000000000000
'sxabj','LARGE BURNISHED STEEL','wmkzdfnomx','LARGE BURNISHED STEEL',0.00046000000000000000
'lul','ECONOMY PLATED TIN','wf','ECONOMY PLATED TIN',0.00330000000000000000
'hzdbkrprag','LARGE ANODIZED TIN','woek','LARGE ANODIZED TIN',0.00406000000000000000
'fp','PROMO BRUSHED BRASS','yg','PROMO BRUSHED BRASS',0.00483500000000000000
'aaipquagm','SMALL PLATED STEEL','ycgruip','SMALL PLATED STEEL',0.00647000000000000000
'mhlsqpqtip','LARGE POLISHED NICKEL','rzob','LARGE POLISHED NICKEL',0.00171500000000000000
'ired','ECONOMY POLISHED COPPER','mxl','ECONOMY POLISHED COPPER',0.00118000000000000000
'b','STANDARD BURNISHED TIN','wcqo','STANDARD BURNISHED TIN',0.00612000000000000000
'pbakm','SMALL POLISHED TIN','softfazy','SMALL POLISHED TIN',0.00139000000000000000
'nfge','PROMO BURNISHED COPPER','ugjhme','PROMO BURNISHED COPPER',0.00224000000000000000
'sgo','SMALL BURNISHED BRASS','zlkqj','SMALL BURNISHED BRASS',0.00104000000000000000
'ckfhzmpm','SMALL BURNISHED BRASS','nbwjmgxgyt','SMALL BURNISHED BRASS',0.00304000000000000000
'mrqrhugor','PROMO PLATED COPPER','xbueyjy','PROMO PLATED COPPER',0.00266500000000000000
'iqvxdhvp','SMALL BURNISHED COPPER','jyj','SMALL BURNISHED COPPER',0.000085000000000000000000
'cplr','MEDIUM ANODIZED NICKEL','xqosl','MEDIUM ANODIZED NICKEL',0.00540500000000000000
'krzk','PROMO BRUSHED TIN','oaoesvfj','PROMO BRUSHED TIN',0.00114500000000000000
'm','PROMO BRUSHED BRASS','ualw','PROMO BRUSHED BRASS',0.00318000000000000000
'dmwlwxji','MEDIUM ANODIZED BRASS','fatl','MEDIUM ANODIZED BRASS',0.00015000000000000000
'rtpmkhc','STANDARD BRUSHED STEEL','xljj','STANDARD BRUSHED STEEL',0.00135000000000000000
'gt','ECONOMY BRUSHED COPPER','sxwiop','ECONOMY BRUSHED COPPER',0.00370000000000000000
'ixus','MEDIUM ANODIZED STEEL','teez','MEDIUM ANODIZED STEEL',0.00339500000000000000
'fdwrnvb','PROMO PLATED COPPER','fwhmvfewg','PROMO PLATED COPPER',0.00027000000000000000
'izijmelnvo','STANDARD BURNISHED COPPER','uss','STANDARD BURNISHED COPPER',0.00350000000000000000
'galfdsv','ECONOMY BURNISHED BRASS','vvgfpdrwvs','ECONOMY BURNISHED BRASS',0.00417500000000000000
'gqenayc','MEDIUM POLISHED STEEL','othicyovj','MEDIUM POLISHED STEEL',0.00188500000000000000
'amfohwgi','LARGE BRUSHED NICKEL','pamgebbvz','LARGE BRUSHED NICKEL',0.00431000000000000000
'e','MEDIUM BURNISHED STEEL','otyls','MEDIUM BURNISHED STEEL',0.00245500000000000000
'nkfeloqxuu','MEDIUM BRUSHED NICKEL','yomr','MEDIUM BRUSHED NICKEL',0.00248000000000000000
'caeha','PROMO POLISHED STEEL','rluh','PROMO POLISHED STEEL',0.00430500000000000000
'fgr','ECONOMY BURNISHED BRASS','rdhjmms','ECONOMY BURNISHED BRASS',0.00294000000000000000
'mogogsisgy','MEDIUM BURNISHED STEEL','utlrupkw','MEDIUM BURNISHED STEEL',0.00232000000000000000
'r','MEDIUM ANODIZED STEEL','rxohjj','MEDIUM ANODIZED STEEL',0.00029000000000000000
'fzawddys','MEDIUM BURNISHED TIN','qwgc','MEDIUM BURNISHED TIN',0.00274000000000000000
'dqvd','LARGE BURNISHED TIN','pfoayrpz','LARGE BURNISHED TIN',0.00270000000000000000
'hb','STANDARD POLISHED STEEL','tzxzxaws','STANDARD POLISHED STEEL',0.00385000000000000000
'd','ECONOMY PLATED BRASS','dlmzmh','ECONOMY PLATED BRASS',0.00023000000000000000
'atljeda','STANDARD ANODIZED TIN','ughzurisk','STANDARD ANODIZED TIN',0.00648500000000000000
'fwzystdga','ECONOMY POLISHED BRASS','twrtx','ECONOMY POLISHED BRASS',0.00429000000000000000
'hgybukuyo','PROMO POLISHED BRASS','pcukojxmvy','PROMO POLISHED BRASS',0.00196500000000000000
'onvy','PROMO POLISHED NICKEL','ozritz','PROMO POLISHED NICKEL',0.00014500000000000000
'nfx','PROMO ANODIZED STEEL','tad','PROMO ANODIZED STEEL',0.00190000000000000000
'hobskailut','STANDARD POLISHED STEEL','jtuszbgav','STANDARD POLISHED STEEL',0.00028000000000000000
'fh','LARGE BURNISHED TIN','hiq','LARGE BURNISHED TIN',0.00058500000000000000
'whhmwjq','STANDARD BURNISHED BRASS','yzhudrth','STANDARD BURNISHED BRASS',0.00017000000000000000
'sfxoll','LARGE ANODIZED STEEL','w','LARGE ANODIZED STEEL',0.00084000000000000000
'ap','SMALL BURNISHED BRASS','ipyh','SMALL BURNISHED BRASS',0.00269500000000000000
'ecl','MEDIUM PLATED NICKEL','pzwlfm','MEDIUM PLATED NICKEL',0.00310000000000000000
'ogb','SMALL ANODIZED STEEL','sahjnnqr','SMALL ANODIZED STEEL',0.00136000000000000000
'lqfvsxlu','MEDIUM BURNISHED NICKEL','vtuhvyrm','MEDIUM BURNISHED NICKEL',0.00301000000000000000
'gonfeku','STANDARD BRUSHED NICKEL','ovjgvqouee','STANDARD BRUSHED NICKEL',0.00195500000000000000
'haydmira','PROMO POLISHED BRASS','ozwvu','PROMO POLISHED BRASS',0.00179500000000000000
'bsv','PROMO BRUSHED NICKEL','hey','PROMO BRUSHED NICKEL',0.00168000000000000000
'mkkhf','MEDIUM PLATED STEEL','ylc','MEDIUM PLATED STEEL',0.00288500000000000000
'f','STANDARD ANODIZED STEEL','o','STANDARD ANODIZED STEEL',0.00225500000000000000
'acta','STANDARD BRUSHED COPPER','jydnh','STANDARD BRUSHED COPPER',0.00280500000000000000
'giubc','ECONOMY BURNISHED NICKEL','hdlwnxzbv','ECONOMY BURNISHED NICKEL',0.00021000000000000000
'kavnoir','PROMO BRUSHED BRASS','ofwk','PROMO BRUSHED BRASS',0.00137500000000000000
'ldtvys','SMALL ANODIZED NICKEL','yuqpgjt','SMALL ANODIZED NICKEL',0.00361500000000000000
'qttine','SMALL ANODIZED COPPER','zw','SMALL ANODIZED COPPER',0.00160000000000000000
'jc','SMALL POLISHED NICKEL','yjzxmnv','SMALL POLISHED NICKEL',0.00392500000000000000
'behkxrgb','LARGE BURNISHED NICKEL','mwcggrnxfh','LARGE BURNISHED NICKEL',0.00375000000000000000
'spg','LARGE PLATED TIN','vtjiassdsv','LARGE PLATED TIN',0.00046500000000000000
'jasa','PROMO PLATED COPPER','kmrx','PROMO PLATED COPPER',0.000085000000000000000000
'chk','SMALL PLATED BRASS','ryzm','SMALL PLATED BRASS',0.00403000000000000000
'kizp','SMALL ANODIZED TIN','vfuoffry','SMALL ANODIZED TIN',0.00359000000000000000
'gmb','MEDIUM BRUSHED COPPER','olj','MEDIUM BRUSHED COPPER',0.00199000000000000000
'csxazjxyq','MEDIUM PLATED TIN','tg','MEDIUM PLATED TIN',0.00464000000000000000
'bcgu','LARGE BRUSHED BRASS','rqbdm','LARGE BRUSHED BRASS',0.00487500000000000000
'buplnctg','LARGE PLATED TIN','qzmb','LARGE PLATED TIN',0.00405000000000000000
'w','SMALL PLATED TIN','xg','SMALL PLATED TIN',0.00012000000000000000
'hzdhksvqub','LARGE BURNISHED COPPER','mrscy','LARGE BURNISHED COPPER',0.00122500000000000000
'aldfwzo','MEDIUM BRUSHED STEEL','n','MEDIUM BRUSHED STEEL',0.00373000000000000000
'meac','STANDARD ANODIZED NICKEL','puizctpub','STANDARD ANODIZED NICKEL',0.00147500000000000000
'e','LARGE POLISHED BRASS','of','LARGE POLISHED BRASS',0.00220500000000000000
'cu','STANDARD ANODIZED TIN','tmrksmvhf','STANDARD ANODIZED TIN',0.00488000000000000000
'pjjhvzklmp','LARGE BRUSHED BRASS','ztrqq','LARGE BRUSHED BRASS',0.00185500000000000000
'dweowebmwn','PROMO PLATED TIN','v','PROMO PLATED TIN',0.00448500000000000000
'xqy','SMALL BRUSHED NICKEL','zbnnmg','SMALL BRUSHED NICKEL',0.000090000000000000000000
'cbscwun','LARGE PLATED COPPER','ee','LARGE PLATED COPPER',0.00086000000000000000
'lizltcdhr','MEDIUM ANODIZED BRASS','zpwvrzhvsr','MEDIUM ANODIZED BRASS',0.00318500000000000000
'avrpwyfpi','LARGE BURNISHED NICKEL','lhfduv','LARGE BURNISHED NICKEL',0.00296000000000000000
'c','SMALL POLISHED TIN','uoooawtlj','SMALL POLISHED TIN',0.00551500000000000000
'pcxambeom','ECONOMY PLATED COPPER','zzalncclr','ECONOMY PLATED COPPER',0.00217500000000000000
'bnta','MEDIUM BRUSHED NICKEL','nafesjuk','MEDIUM BRUSHED NICKEL',0.00315500000000000000
'oa','PROMO POLISHED NICKEL','sfwqvy','PROMO POLISHED NICKEL',0.00156000000000000000
'kfww','SMALL BRUSHED NICKEL','owp','SMALL BRUSHED NICKEL',0.00149500000000000000
'kitt','LARGE PLATED BRASS','uonwb','LARGE PLATED BRASS',0.00362000000000000000
'bngashz','SMALL ANODIZED NICKEL','tvyw','SMALL ANODIZED NICKEL',0.00564000000000000000
'q','LARGE ANODIZED BRASS','y','LARGE ANODIZED BRASS',0.00145000000000000000
'brpcm','STANDARD BURNISHED STEEL','werm','STANDARD BURNISHED STEEL',0.00590000000000000000
'df','STANDARD PLATED COPPER','oz','STANDARD PLATED COPPER',0.00264000000000000000
'gqmsz','MEDIUM ANODIZED TIN','x','MEDIUM ANODIZED TIN',0.00437500000000000000
'avxevvlehx','SMALL POLISHED COPPER','z','SMALL POLISHED COPPER',0.00648500000000000000
'aajyho','LARGE BURNISHED BRASS','ij','LARGE BURNISHED BRASS',0.00274000000000000000
'bxoetd','STANDARD PLATED TIN','zdg','STANDARD PLATED TIN',0.00594000000000000000
'g','SMALL POLISHED COPPER','nsxvgqgm','SMALL POLISHED COPPER',0.00196000000000000000
'nzwdwsg','SMALL BURNISHED STEEL','udp','SMALL BURNISHED STEEL',0.00221000000000000000
'iajcuij','STANDARD PLATED TIN','roxdjyqd','STANDARD PLATED TIN',0.00264500000000000000
'hsbvjflh','LARGE BURNISHED COPPER','pqtpw','LARGE BURNISHED COPPER',0.00198000000000000000
'bn','PROMO PLATED NICKEL','pjzaklt','PROMO PLATED NICKEL',0.00430000000000000000
'arabyycu','ECONOMY POLISHED NICKEL','lnfmdyqrl','ECONOMY POLISHED NICKEL',0.00316500000000000000
'roaam','ECONOMY BURNISHED NICKEL','wclemltd','ECONOMY BURNISHED NICKEL',0.00134500000000000000
'fmtghrps','MEDIUM BURNISHED BRASS','sxulz','MEDIUM BURNISHED BRASS',0.00399000000000000000
'gkcv','PROMO BURNISHED COPPER','qyys','PROMO BURNISHED COPPER',0.00264000000000000000
'fh','ECONOMY BRUSHED COPPER','qlvjo','ECONOMY BRUSHED COPPER',0.00319500000000000000
'hrjazvvjyk','SMALL PLATED STEEL','tlvfllsggm','SMALL PLATED STEEL',0.00334500000000000000
'iftwxr','ECONOMY BRUSHED COPPER','mhwpr','ECONOMY BRUSHED COPPER',0.00105000000000000000
'irrfa','MEDIUM BURNISHED COPPER','re','MEDIUM BURNISHED COPPER',0.00248000000000000000
'ef','ECONOMY BURNISHED BRASS','nwm','ECONOMY BURNISHED BRASS',0.00212000000000000000
'otlabrinqy','LARGE BRUSHED BRASS','zovum','LARGE BRUSHED BRASS',0.00227000000000000000
'qobcgoniae','SMALL PLATED NICKEL','scoyrzbl','SMALL PLATED NICKEL',0.00045000000000000000
'agneaawmcu','ECONOMY ANODIZED BRASS','wo','ECONOMY ANODIZED BRASS',0.00639500000000000000
'viuujoza','MEDIUM BURNISHED COPPER','xxbflynrfj','MEDIUM BURNISHED COPPER',0.00016000000000000000
'dyqolpog','SMALL BRUSHED COPPER','wqbgqo','SMALL BRUSHED COPPER',0.00462500000000000000
'spmaxxxmj','SMALL BURNISHED COPPER','vgtopw','SMALL BURNISHED COPPER',0.00036000000000000000
'nbilj','ECONOMY ANODIZED STEEL','tlbpriqap','ECONOMY ANODIZED STEEL',0.00227500000000000000
'byyqbj','STANDARD PLATED BRASS','olswzi','STANDARD PLATED BRASS',0.00349000000000000000
'at','PROMO BURNISHED NICKEL','xtc','PROMO BURNISHED NICKEL',0.00641500000000000000
'bcrdawofb','STANDARD BRUSHED COPPER','ssnerbvuv','STANDARD BRUSHED COPPER',0.00564500000000000000
'ipnadmbsw','STANDARD BRUSHED COPPER','z','STANDARD BRUSHED COPPER',0.00377000000000000000
'gtxrkpplub','LARGE BURNISHED STEEL','qqiwl','LARGE BURNISHED STEEL',0.00240000000000000000
'lpiu','PROMO BRUSHED STEEL','zmwwvet','PROMO BRUSHED STEEL',0.00318000000000000000
'atdzlo','PROMO BRUSHED NICKEL','cocxolgrc','PROMO BRUSHED NICKEL',0.00093500000000000000
'crdywehip','MEDIUM BRUSHED COPPER','sjgrp','MEDIUM BRUSHED COPPER',0.00428500000000000000
'afok','PROMO PLATED COPPER','qwsftrb','PROMO PLATED COPPER',0.00486000000000000000
'gjxy','PROMO POLISHED STEEL','kik','PROMO POLISHED STEEL',0.00065500000000000000
'qahpmcvvy','ECONOMY ANODIZED COPPER','udonxmzp','ECONOMY ANODIZED COPPER',0.00143500000000000000
'cdmb','SMALL BRUSHED STEEL','y','SMALL BRUSHED STEEL',0.00543000000000000000
'aqeaggbxnt','SMALL PLATED NICKEL','iz','SMALL PLATED NICKEL',0.00289000000000000000
'qkhhtm','SMALL ANODIZED BRASS','zzedrdqjx','SMALL ANODIZED BRASS',0.00148000000000000000
'abtoyxtqk','LARGE ANODIZED COPPER','kxqncsskfd','LARGE ANODIZED COPPER',0.00297000000000000000
'bpmvfltpu','MEDIUM PLATED NICKEL','wsilcdmv','MEDIUM PLATED NICKEL',0.00590000000000000000
'eysznutx','PROMO PLATED COPPER','mqcqkfsyiw','PROMO PLATED COPPER',0.00198500000000000000
'dnhyztsi','STANDARD BURNISHED TIN','euw','STANDARD BURNISHED TIN',0.00015500000000000000
'gsamtibkla','PROMO PLATED COPPER','uql','PROMO PLATED COPPER',0.00384000000000000000
'clu','SMALL POLISHED BRASS','qzv','SMALL POLISHED BRASS',0.00368500000000000000
