x1,y1,x2,y2,selectivity
'eblqzrr','B','pze','FLJ',0.07754500000000000000
'c','F','mkuhqzji','WXS',0.36891000000000000000
'kqtghoawf','LRU','oxkwkrpdgn','Y',0.14522500000000000000
'jrbpjlrr','GO','yvnjg','WOX',0.48052500000000000000
'dtmhc','KA','vvcpfel','OC',0.22712500000000000000
'rl','HRC','wkomkbu','YZ',0.19023500000000000000
'aubd','MMW','wloqk','VMV',0.47884000000000000000
'iwtwtu','NZ','pwycowok','SR',0.10893500000000000000
'gtcicgeyg','DVW','ltpbs','H',0.02139500000000000000
'gngijjcvz','EF','lqzsqlxdd','PMQ',0.05322500000000000000
'ahkjl','GPX','qtembtui','SY',0.62410500000000000000
'fquukrbbo','JY','hdcg','VA',0.05352000000000000000
'drrpf','PD','kowley','ZUV',0.07524000000000000000
'gdxpohkxc','N','rycohiyuzs','S',0.07552500000000000000
'cl','EH','jtzf','PB',0.08206000000000000000
'echrektci','E','gpiagozok','XL',0.07589500000000000000
'kn','K','rlcms','SEW',0.16289000000000000000
'tfclbidhk','H','xe','TJJ',0.05511500000000000000
'rfq','AI','zrji','IP',0.04072000000000000000
'iso','A','njwifes','S',0.13649000000000000000
'cluyn','HJB','enx','TW',0.08970000000000000000
'cc','PROMO BRUSHED BRASS','pjb','PROMO BRUSHED BRASS',0.00399500000000000000
'ftzrym','MEDIUM BRUSHED TIN','wxhpxrwlx','MEDIUM BRUSHED TIN',0.00422500000000000000
'gizrqqtx','PROMO BRUSHED BRASS','mj','PROMO BRUSHED BRASS',0.00168000000000000000
'kx','PROMO BURNISHED COPPER','tvpwlvqt','PROMO BURNISHED COPPER',0.00341000000000000000
'exadhfkmnl','STANDARD BRUSHED COPPER','wtbeyoe','STANDARD BRUSHED COPPER',0.00456500000000000000
's','ECONOMY POLISHED STEEL','wnwssmiv','ECONOMY POLISHED STEEL',0.00138000000000000000
'bnkto','PROMO POLISHED STEEL','rhlecy','PROMO POLISHED STEEL',0.00454000000000000000
'g','SMALL PLATED COPPER','ogphcj','SMALL PLATED COPPER',0.00205000000000000000
'ayyr','PROMO ANODIZED STEEL','mvgplbif','PROMO ANODIZED STEEL',0.00337500000000000000
'h','MEDIUM PLATED NICKEL','zbqta','MEDIUM PLATED NICKEL',0.00418500000000000000
'pm','PROMO ANODIZED STEEL','sz','PROMO ANODIZED STEEL',0.00123000000000000000
'ouql','SMALL POLISHED NICKEL','wqusgrpby','SMALL POLISHED NICKEL',0.00218000000000000000
'fmansobk','LARGE POLISHED BRASS','mpaxn','LARGE POLISHED BRASS',0.00194000000000000000
'htxgrxzlf','ECONOMY PLATED NICKEL','msc','ECONOMY PLATED NICKEL',0.00119500000000000000
'ajdxixz','SMALL BRUSHED BRASS','gqcekxt','SMALL BRUSHED BRASS',0.00231500000000000000
'd','ECONOMY ANODIZED NICKEL','prgutu','ECONOMY ANODIZED NICKEL',0.00332000000000000000
'mizqyufz','MEDIUM PLATED TIN','ysymndkob','MEDIUM PLATED TIN',0.00269500000000000000
'g','MEDIUM PLATED COPPER','nbg','MEDIUM PLATED COPPER',0.00191500000000000000
'bba','STANDARD BRUSHED STEEL','wobyvtesbr','STANDARD BRUSHED STEEL',0.00623500000000000000
'drw','SMALL ANODIZED STEEL','vdygrqn','SMALL ANODIZED STEEL',0.00459500000000000000
'chgrcxvbi','STANDARD POLISHED NICKEL','u','STANDARD POLISHED NICKEL',0.00523000000000000000
'pkkrq','PROMO POLISHED COPPER','ysgzapa','PROMO POLISHED COPPER',0.00183500000000000000
'phkf','LARGE BURNISHED COPPER','yqh','LARGE BURNISHED COPPER',0.00210500000000000000
'pmodqn','MEDIUM BURNISHED BRASS','wveqkqlz','MEDIUM BURNISHED BRASS',0.00175500000000000000
'rbihjq','SMALL ANODIZED TIN','vs','SMALL ANODIZED TIN',0.00153500000000000000
'dxlyamdl','STANDARD BRUSHED NICKEL','sissaip','STANDARD BRUSHED NICKEL',0.00366500000000000000
'gjwlphjlka','PROMO BRUSHED NICKEL','xgvtuc','PROMO BRUSHED NICKEL',0.00420000000000000000
'aadeqqwj','ECONOMY BURNISHED BRASS','ryacqskild','ECONOMY BURNISHED BRASS',0.00507000000000000000
'rpzkkpj','LARGE PLATED NICKEL','wnojf','LARGE PLATED NICKEL',0.00133000000000000000
'edsge','PROMO ANODIZED NICKEL','onbw','PROMO ANODIZED NICKEL',0.00249000000000000000
'jqiytbc','LARGE ANODIZED NICKEL','xfqabva','LARGE ANODIZED NICKEL',0.00363500000000000000
'cb','ECONOMY BURNISHED STEEL','zy','ECONOMY BURNISHED STEEL',0.00573500000000000000
'avdzad','MEDIUM BRUSHED STEEL','pdilgwvkbi','MEDIUM BRUSHED STEEL',0.00408500000000000000
'owb','MEDIUM PLATED TIN','xe','MEDIUM PLATED TIN',0.00218500000000000000
'g','MEDIUM PLATED NICKEL','psaab','MEDIUM PLATED NICKEL',0.00266500000000000000
'eukl','ECONOMY BURNISHED TIN','widkycs','ECONOMY BURNISHED TIN',0.00470500000000000000
'brniopui','LARGE ANODIZED STEEL','nulxibti','LARGE ANODIZED STEEL',0.00340000000000000000
'ifbseyxwx','STANDARD BURNISHED NICKEL','pcp','STANDARD BURNISHED NICKEL',0.00172000000000000000
'fdpjg','ECONOMY POLISHED TIN','nvr','ECONOMY POLISHED TIN',0.00213500000000000000
'lxaowhiuju','PROMO POLISHED STEEL','sruzliykfv','PROMO POLISHED STEEL',0.00254500000000000000
'nnwjjse','PROMO BRUSHED STEEL','sxjxstisg','PROMO BRUSHED STEEL',0.00193500000000000000
'hbor','MEDIUM PLATED TIN','odu','MEDIUM PLATED TIN',0.00152000000000000000
'axixiffp','PROMO BURNISHED TIN','jllg','PROMO BURNISHED TIN',0.00270500000000000000
'lh','STANDARD PLATED STEEL','svljep','STANDARD PLATED STEEL',0.00302000000000000000
'aegaqzo','LARGE POLISHED BRASS','kh','LARGE POLISHED BRASS',0.00270500000000000000
'lubycvb','ECONOMY PLATED TIN','xip','ECONOMY PLATED TIN',0.00343500000000000000
'ei','SMALL ANODIZED COPPER','umlnz','SMALL ANODIZED COPPER',0.00456500000000000000
'afsrcs','LARGE BRUSHED NICKEL','xyogw','LARGE BRUSHED NICKEL',0.00663500000000000000
'cqtpxj','PROMO ANODIZED BRASS','gcytldl','PROMO ANODIZED BRASS',0.00104500000000000000
'bipydrifis','ECONOMY PLATED BRASS','yafwbbtz','ECONOMY PLATED BRASS',0.00643000000000000000
'atlztbfrp','STANDARD ANODIZED BRASS','enhuk','STANDARD ANODIZED BRASS',0.00166500000000000000
'nhvhny','ECONOMY PLATED NICKEL','yacqrav','ECONOMY PLATED NICKEL',0.00244500000000000000
'r','STANDARD PLATED STEEL','wd','STANDARD PLATED STEEL',0.00166000000000000000
'dyi','MEDIUM BRUSHED NICKEL','mrajjnwgh','MEDIUM BRUSHED NICKEL',0.00196500000000000000
'eocrxisx','MEDIUM BURNISHED NICKEL','sbzjafb','MEDIUM BURNISHED NICKEL',0.00352500000000000000
'ebvfuafuyy','PROMO BRUSHED COPPER','pfqwi','PROMO BRUSHED COPPER',0.00247500000000000000
'dlnagabsg','MEDIUM BURNISHED BRASS','tud','MEDIUM BURNISHED BRASS',0.00453000000000000000
'btv','SMALL PLATED STEEL','kgsjew','SMALL PLATED STEEL',0.00209000000000000000
'am','PROMO BURNISHED TIN','rwwjvv','PROMO BURNISHED TIN',0.00532500000000000000
'onuur','LARGE PLATED NICKEL','tnx','LARGE PLATED NICKEL',0.00215000000000000000
'psdhbgta','PROMO BRUSHED TIN','zlpwiv','PROMO BRUSHED TIN',0.00174500000000000000
'jfrgc','LARGE ANODIZED STEEL','rj','LARGE ANODIZED STEEL',0.00211500000000000000
'cvhfvomgcz','ECONOMY BURNISHED TIN','knlqkr','ECONOMY BURNISHED TIN',0.00143000000000000000
'klhagzh','PROMO BRUSHED STEEL','nhgerjkngw','PROMO BRUSHED STEEL',0.00113000000000000000
'ma','MEDIUM BRUSHED STEEL','rtom','MEDIUM BRUSHED STEEL',0.00177000000000000000
'dhlrv','ECONOMY ANODIZED STEEL','nelwfwlqxu','ECONOMY ANODIZED STEEL',0.00264500000000000000
'ku','MEDIUM PLATED STEEL','okxd','MEDIUM PLATED STEEL',0.00123500000000000000
'jwtuhhbklw','MEDIUM POLISHED NICKEL','wspfnmb','MEDIUM POLISHED NICKEL',0.00382000000000000000
'jjtcyae','PROMO ANODIZED TIN','y','PROMO ANODIZED TIN',0.00358000000000000000
'cw','STANDARD POLISHED BRASS','sjjwhmdk','STANDARD POLISHED BRASS',0.00391000000000000000
'bjldv','ECONOMY ANODIZED TIN','vz','ECONOMY ANODIZED TIN',0.00627500000000000000
'cormtibh','MEDIUM PLATED STEEL','npswz','MEDIUM PLATED STEEL',0.00286000000000000000
'ltbnplzb','PROMO ANODIZED STEEL','savbsy','PROMO ANODIZED STEEL',0.00200000000000000000
'ax','SMALL ANODIZED NICKEL','ludgqht','SMALL ANODIZED NICKEL',0.00315000000000000000
'kttunpjwg','PROMO BURNISHED BRASS','qozguecu','PROMO BURNISHED BRASS',0.00201000000000000000
'clwittk','LARGE BURNISHED STEEL','hrxgw','LARGE BURNISHED STEEL',0.00139000000000000000
'jkwczg','MEDIUM BURNISHED COPPER','utreqh','MEDIUM BURNISHED COPPER',0.00386500000000000000
'mfix','ECONOMY POLISHED BRASS','uq','ECONOMY POLISHED BRASS',0.00271500000000000000
'eodmiieswz','LARGE BRUSHED BRASS','mekilg','LARGE BRUSHED BRASS',0.00160500000000000000
'iihwvtmy','SMALL BURNISHED COPPER','orbhi','SMALL BURNISHED COPPER',0.00147000000000000000
'frslf','ECONOMY ANODIZED BRASS','ypoou','ECONOMY ANODIZED BRASS',0.00439000000000000000
'oigqxkeqfx','PROMO POLISHED NICKEL','thnkw','PROMO POLISHED NICKEL',0.00218500000000000000
'aimktgn','ECONOMY PLATED COPPER','r','ECONOMY PLATED COPPER',0.00508000000000000000
'dvtkmpoz','LARGE BRUSHED BRASS','vcgysnjk','LARGE BRUSHED BRASS',0.00434500000000000000
'pbilsrqtr','LARGE BRUSHED TIN','tyidfrepp','LARGE BRUSHED TIN',0.00183500000000000000
'rqvmru','ECONOMY BRUSHED NICKEL','v','ECONOMY BRUSHED NICKEL',0.00116000000000000000
'dcnjwrhli','STANDARD POLISHED STEEL','khzeko','STANDARD POLISHED STEEL',0.00127000000000000000
'm','SMALL BRUSHED STEEL','ufamqjyhwl','SMALL BRUSHED STEEL',0.00294500000000000000
'qlj','PROMO BRUSHED COPPER','t','PROMO BRUSHED COPPER',0.00112500000000000000
'e','ECONOMY BURNISHED BRASS','mzsh','ECONOMY BURNISHED BRASS',0.00198000000000000000
'gosk','STANDARD POLISHED COPPER','mr','STANDARD POLISHED COPPER',0.00156500000000000000
'kqepw','MEDIUM PLATED COPPER','xh','MEDIUM PLATED COPPER',0.00364500000000000000
'cfbuizv','SMALL BURNISHED BRASS','ndzycigeyx','SMALL BURNISHED BRASS',0.00330000000000000000
'omqeckwn','PROMO BRUSHED BRASS','xjlfymfqf','PROMO BRUSHED BRASS',0.00255500000000000000
'bxqjvuj','ECONOMY PLATED BRASS','nppzoi','ECONOMY PLATED BRASS',0.00334500000000000000
'hjtn','PROMO POLISHED COPPER','rcpmlc','PROMO POLISHED COPPER',0.00249500000000000000
'jynfvibu','STANDARD PLATED TIN','qlcl','STANDARD PLATED TIN',0.00230000000000000000
'aywthocrrt','STANDARD BURNISHED STEEL','dqcyrc','STANDARD BURNISHED STEEL',0.00156500000000000000
'popei','LARGE BURNISHED NICKEL','tspgybjgp','LARGE BURNISHED NICKEL',0.00151500000000000000
'ifj','ECONOMY BRUSHED TIN','nxvotlaug','ECONOMY BRUSHED TIN',0.00146500000000000000
'bj','SMALL PLATED COPPER','lzkybn','SMALL PLATED COPPER',0.00310500000000000000
'bftfeb','MEDIUM PLATED TIN','ggr','MEDIUM PLATED TIN',0.00194000000000000000
'cuc','SMALL PLATED TIN','gs','SMALL PLATED TIN',0.00112500000000000000
'ht','PROMO BURNISHED COPPER','s','PROMO BURNISHED COPPER',0.00253000000000000000
'm','LARGE BRUSHED BRASS','ueitdyrwc','LARGE BRUSHED BRASS',0.00295000000000000000
'o','SMALL ANODIZED TIN','veibginm','SMALL ANODIZED TIN',0.00230500000000000000
'bftwida','MEDIUM PLATED NICKEL','mujtqkxd','MEDIUM PLATED NICKEL',0.00365000000000000000
'qmoihsb','STANDARD BURNISHED COPPER','xjhk','STANDARD BURNISHED COPPER',0.00172500000000000000
'gzqrz','STANDARD BRUSHED NICKEL','zodbysxll','STANDARD BRUSHED NICKEL',0.00404000000000000000
'eyszlbyya','SMALL BURNISHED COPPER','ymrxb','SMALL BURNISHED COPPER',0.00466500000000000000
'j','STANDARD PLATED NICKEL','pvu','STANDARD PLATED NICKEL',0.00220500000000000000
'dgdmj','PROMO POLISHED STEEL','jsgwbnp','PROMO POLISHED STEEL',0.00118500000000000000
'nobaopksl','MEDIUM POLISHED COPPER','zcbzlt','MEDIUM POLISHED COPPER',0.00270500000000000000
'crbvt','ECONOMY BRUSHED STEEL','j','ECONOMY BRUSHED STEEL',0.00158000000000000000
'befi','SMALL PLATED TIN','owyrmzpqi','SMALL PLATED TIN',0.00407500000000000000
'b','ECONOMY ANODIZED STEEL','mnrs','ECONOMY ANODIZED STEEL',0.00391500000000000000
'ewvl','STANDARD ANODIZED COPPER','jibtmkgx','STANDARD ANODIZED COPPER',0.00101500000000000000
'eeyqpecs','ECONOMY ANODIZED NICKEL','wf','ECONOMY ANODIZED NICKEL',0.00474500000000000000
'aljeqqf','SMALL PLATED STEEL','hhuzcvfj','SMALL PLATED STEEL',0.00258500000000000000
'agfnmzmiyz','STANDARD POLISHED NICKEL','m','STANDARD POLISHED NICKEL',0.00347000000000000000
'cwfxo','SMALL POLISHED BRASS','rwbpukk','SMALL POLISHED BRASS',0.00365000000000000000
'jzqnaqgzze','PROMO POLISHED BRASS','vup','PROMO POLISHED BRASS',0.00375000000000000000
'efvtcckx','STANDARD BRUSHED TIN','nssup','STANDARD BRUSHED TIN',0.00248000000000000000
'ebi','STANDARD POLISHED NICKEL','pzuahrmfmj','STANDARD POLISHED NICKEL',0.00303500000000000000
'hqigt','MEDIUM POLISHED TIN','zk','MEDIUM POLISHED TIN',0.00404500000000000000
'fjaqst','STANDARD PLATED COPPER','nbkwnwh','STANDARD PLATED COPPER',0.00206500000000000000
'izmtgqmbpd','LARGE ANODIZED NICKEL','yhulea','LARGE ANODIZED NICKEL',0.00366500000000000000
'jywnloiftx','SMALL BRUSHED TIN','w','SMALL BRUSHED TIN',0.00380500000000000000
'icdbllzsk','PROMO ANODIZED STEEL','pwqljgb','PROMO ANODIZED STEEL',0.00207000000000000000
'bts','SMALL BRUSHED COPPER','x','SMALL BRUSHED COPPER',0.00567500000000000000
'fmxyz','LARGE PLATED BRASS','q','LARGE PLATED BRASS',0.00295500000000000000
'hmrcpevbe','SMALL PLATED BRASS','ptgiwym','SMALL PLATED BRASS',0.00224500000000000000
'nmaizaxqrc','PROMO PLATED COPPER','sd','PROMO PLATED COPPER',0.00137000000000000000
'ezythfcq','SMALL BURNISHED COPPER','qvdfke','SMALL BURNISHED COPPER',0.00305500000000000000
'hdgzy','PROMO POLISHED TIN','s','PROMO POLISHED TIN',0.00294500000000000000
'dh','STANDARD ANODIZED NICKEL','xg','STANDARD ANODIZED NICKEL',0.00500500000000000000
'icqozsadfp','STANDARD POLISHED NICKEL','wibo','STANDARD POLISHED NICKEL',0.00395500000000000000
'anixqzlree','STANDARD ANODIZED BRASS','cuvlcpeuo','STANDARD ANODIZED BRASS',0.00134000000000000000
'fwlhgua','LARGE POLISHED TIN','ovvumfea','LARGE POLISHED TIN',0.00209000000000000000
'doo','SMALL PLATED STEEL','zwnkvclhe','SMALL PLATED STEEL',0.00476500000000000000
'byvfuzqdg','MEDIUM BRUSHED NICKEL','iqix','MEDIUM BRUSHED NICKEL',0.00169500000000000000
'ab','PROMO ANODIZED COPPER','gukeiu','PROMO ANODIZED COPPER',0.00246000000000000000
'ekqldd','STANDARD PLATED TIN','lguvdaqia','STANDARD PLATED TIN',0.00134500000000000000
'aztwhs','STANDARD POLISHED TIN','ukulf','STANDARD POLISHED TIN',0.00601000000000000000
'a','PROMO ANODIZED BRASS','zhdybcou','PROMO ANODIZED BRASS',0.00638000000000000000
'fntm','SMALL BURNISHED COPPER','otabgv','SMALL BURNISHED COPPER',0.00227500000000000000
'qabugwdlr','ECONOMY BRUSHED TIN','zjmpkfh','ECONOMY BRUSHED TIN',0.00173500000000000000
'c','ECONOMY POLISHED STEEL','svuovqfc','ECONOMY POLISHED STEEL',0.00501000000000000000
'aqdhos','SMALL BRUSHED TIN','guplgqvju','SMALL BRUSHED TIN',0.00250500000000000000
'rmm','PROMO POLISHED BRASS','ypkil','PROMO POLISHED BRASS',0.00174500000000000000
'hopj','PROMO POLISHED STEEL','plzwzt','PROMO POLISHED STEEL',0.00228500000000000000
'dpyqjpu','SMALL PLATED TIN','xilgg','SMALL PLATED TIN',0.00470500000000000000
'lefa','SMALL BURNISHED COPPER','rvywaa','SMALL BURNISHED COPPER',0.00208500000000000000
'b','MEDIUM PLATED STEEL','yxec','MEDIUM PLATED STEEL',0.00651500000000000000
'hsqdciwu','LARGE BRUSHED NICKEL','r','LARGE BRUSHED NICKEL',0.00222000000000000000
'ezh','SMALL ANODIZED TIN','phjcuzwc','SMALL ANODIZED TIN',0.00281500000000000000
'qgmtooycr','MEDIUM POLISHED COPPER','toukaege','MEDIUM POLISHED COPPER',0.00134000000000000000
'gmufibkpu','PROMO BURNISHED BRASS','njkh','PROMO BURNISHED BRASS',0.00158000000000000000
'o','MEDIUM POLISHED TIN','wdkitg','MEDIUM POLISHED TIN',0.00227000000000000000
'cabvsi','PROMO ANODIZED NICKEL','minos','PROMO ANODIZED NICKEL',0.00294000000000000000
'km','LARGE POLISHED STEEL','zu','LARGE POLISHED STEEL',0.00357500000000000000
'op','STANDARD BRUSHED BRASS','tvlkumhyj','STANDARD BRUSHED BRASS',0.00219000000000000000
'ozmjn','MEDIUM POLISHED TIN','wdseoltn','MEDIUM POLISHED TIN',0.00200000000000000000
'hvhsvhd','SMALL ANODIZED COPPER','qh','SMALL ANODIZED COPPER',0.00237000000000000000
'nexl','STANDARD POLISHED STEEL','t','STANDARD POLISHED STEEL',0.00203000000000000000
'bouhqnntr','ECONOMY POLISHED BRASS','ufukc','ECONOMY POLISHED BRASS',0.00575500000000000000
'e','SMALL ANODIZED BRASS','mqvis','SMALL ANODIZED BRASS',0.00211000000000000000
'bwvwqpr','PROMO BURNISHED NICKEL','xlnxjlnf','PROMO BURNISHED NICKEL',0.00572500000000000000
'fzdtizcl','SMALL PLATED STEEL','likvpdse','SMALL PLATED STEEL',0.00105500000000000000
'ezajqyzzy','LARGE BRUSHED TIN','uxgap','LARGE BRUSHED TIN',0.00438000000000000000
'bjh','LARGE PLATED BRASS','xxpy','LARGE PLATED BRASS',0.00657000000000000000
'jvm','LARGE PLATED TIN','qchiwlrazv','LARGE PLATED TIN',0.00205500000000000000
'lp','PROMO BRUSHED NICKEL','vsjjvbrq','PROMO BRUSHED NICKEL',0.00305000000000000000
'azrhhyvu','LARGE BURNISHED COPPER','ugqzwzb','LARGE BURNISHED COPPER',0.00615500000000000000
'rx','PROMO PLATED TIN','twzzrwa','PROMO PLATED TIN',0.00105000000000000000
'kfoncgig','LARGE ANODIZED BRASS','t','LARGE ANODIZED BRASS',0.00311500000000000000
'bk','LARGE POLISHED COPPER','gplmvpxeit','LARGE POLISHED COPPER',0.00200500000000000000
'biiscdz','LARGE BURNISHED NICKEL','uxr','LARGE BURNISHED NICKEL',0.00599500000000000000
'bbgmpabsvb','MEDIUM ANODIZED COPPER','ikxiriuw','MEDIUM ANODIZED COPPER',0.00225000000000000000
'qut','LARGE BURNISHED TIN','xdzssakyic','LARGE BURNISHED TIN',0.00151500000000000000
'elfnpjmkzu','STANDARD POLISHED COPPER','lxfqsch','STANDARD POLISHED COPPER',0.00159500000000000000
'nyg','PROMO PLATED STEEL','t','PROMO PLATED STEEL',0.00186000000000000000
'anr','STANDARD POLISHED STEEL','sqmiuwj','STANDARD POLISHED STEEL',0.00596000000000000000
'lhsxid','PROMO BURNISHED TIN','tcjppiod','PROMO BURNISHED TIN',0.00306500000000000000
'iey','LARGE BURNISHED NICKEL','wdh','LARGE BURNISHED NICKEL',0.00368500000000000000
'cxgflayou','LARGE BURNISHED TIN','uvkvneijla','LARGE BURNISHED TIN',0.00473000000000000000
'ajxjvr','MEDIUM POLISHED COPPER','iuwqfw','MEDIUM POLISHED COPPER',0.00258500000000000000
'ei','STANDARD BRUSHED COPPER','rppiqa','STANDARD BRUSHED COPPER',0.00330500000000000000
'dbetn','PROMO ANODIZED STEEL','xvk','PROMO ANODIZED STEEL',0.00457000000000000000
'hanp','STANDARD BRUSHED STEEL','rreduc','STANDARD BRUSHED STEEL',0.00270500000000000000
'dn','PROMO BRUSHED BRASS','lydwo','PROMO BRUSHED BRASS',0.00170000000000000000
'fazbes','SMALL ANODIZED BRASS','uhjnwb','SMALL ANODIZED BRASS',0.00446500000000000000
'fjylpec','PROMO BRUSHED TIN','vy','PROMO BRUSHED TIN',0.00423000000000000000
'quttfdyx','ECONOMY BURNISHED BRASS','zon','ECONOMY BURNISHED BRASS',0.00176500000000000000
'pk','SMALL BURNISHED STEEL','vkpaubbzrn','SMALL BURNISHED STEEL',0.00175000000000000000
'oeeckinlir','STANDARD PLATED NICKEL','w','STANDARD PLATED NICKEL',0.00217000000000000000
'bug','MEDIUM POLISHED NICKEL','px','MEDIUM POLISHED NICKEL',0.00413500000000000000
'n','PROMO BRUSHED STEEL','udvnrk','PROMO BRUSHED STEEL',0.00232000000000000000
'gg','LARGE ANODIZED NICKEL','shyi','LARGE ANODIZED NICKEL',0.00324000000000000000
'asvngem','MEDIUM ANODIZED STEEL','icyos','MEDIUM ANODIZED STEEL',0.00243500000000000000
'nkgoxhibbl','STANDARD BURNISHED TIN','yj','STANDARD BURNISHED TIN',0.00273000000000000000
'pchxfxl','STANDARD PLATED COPPER','xnow','STANDARD PLATED COPPER',0.00226000000000000000
'cydmxfndk','SMALL BRUSHED NICKEL','sce','SMALL BRUSHED NICKEL',0.00402500000000000000
'masvcqwcxn','MEDIUM ANODIZED COPPER','zv','MEDIUM ANODIZED COPPER',0.00299500000000000000
'aygvdoxuj','STANDARD BRUSHED TIN','xiaumdt','STANDARD BRUSHED TIN',0.00669000000000000000
'jxtqe','MEDIUM ANODIZED NICKEL','ywdskio','MEDIUM ANODIZED NICKEL',0.00398000000000000000
'dyfcvt','PROMO ANODIZED STEEL','vyoha','PROMO ANODIZED STEEL',0.00416000000000000000
'eaeekz','MEDIUM BRUSHED BRASS','rgiapob','MEDIUM BRUSHED BRASS',0.00320000000000000000
'jkfi','STANDARD POLISHED TIN','yxys','STANDARD POLISHED TIN',0.00381000000000000000
'ipxxhcw','PROMO BURNISHED NICKEL','tisawa','PROMO BURNISHED NICKEL',0.00347500000000000000
'roksqc','ECONOMY PLATED TIN','toguk','ECONOMY PLATED TIN',0.00126000000000000000
'ddbtirwlvk','MEDIUM BURNISHED COPPER','hp','MEDIUM BURNISHED COPPER',0.00108500000000000000
'k','ECONOMY POLISHED STEEL','sfvoi','ECONOMY POLISHED STEEL',0.00258500000000000000
'js','LARGE POLISHED TIN','qxetyn','LARGE POLISHED TIN',0.00202000000000000000
'a','MEDIUM PLATED NICKEL','exqey','MEDIUM PLATED NICKEL',0.00191000000000000000
'eq','PROMO BRUSHED COPPER','moxkgjjjlp','PROMO BRUSHED COPPER',0.00185500000000000000
'jie','STANDARD BRUSHED COPPER','ylrmbcxdl','STANDARD BRUSHED COPPER',0.00369500000000000000
'e','LARGE BRUSHED BRASS','znjvzg','LARGE BRUSHED BRASS',0.00465500000000000000
'pmhgxl','PROMO BRUSHED NICKEL','vqs','PROMO BRUSHED NICKEL',0.00165500000000000000
'ihgwct','SMALL BURNISHED NICKEL','skvaker','SMALL BURNISHED NICKEL',0.00308500000000000000
'dvslmlumi','SMALL BURNISHED TIN','ovtckbgym','SMALL BURNISHED TIN',0.00246500000000000000
'kdsxxmhfxm','PROMO ANODIZED COPPER','vz','PROMO ANODIZED COPPER',0.00380500000000000000
'aytw','PROMO BRUSHED NICKEL','dattcll','PROMO BRUSHED NICKEL',0.00142000000000000000
'dcfrf','SMALL BURNISHED STEEL','vswg','SMALL BURNISHED STEEL',0.00474500000000000000
'jrmehbcr','LARGE BURNISHED TIN','qtbgesvwq','LARGE BURNISHED TIN',0.00209000000000000000
'hqrx','SMALL BRUSHED TIN','mqigxd','SMALL BRUSHED TIN',0.00135000000000000000
'qqtgv','STANDARD ANODIZED COPPER','vbwhepuxe','STANDARD ANODIZED COPPER',0.00141500000000000000
'arehqfi','SMALL ANODIZED TIN','ixzbelgc','SMALL ANODIZED TIN',0.00260500000000000000
'hmuwi','SMALL PLATED TIN','nsiqx','SMALL PLATED TIN',0.00149000000000000000
'c','LARGE BURNISHED STEEL','ne','LARGE BURNISHED STEEL',0.00306500000000000000
'aieq','PROMO BURNISHED BRASS','wuegh','PROMO BURNISHED BRASS',0.00638000000000000000
'ljwh','PROMO ANODIZED NICKEL','phuxttxqcc','PROMO ANODIZED NICKEL',0.00126500000000000000
'aszslxk','STANDARD BRUSHED COPPER','xiczdwna','STANDARD BRUSHED COPPER',0.00625500000000000000
'hgw','ECONOMY BURNISHED BRASS','tk','ECONOMY BURNISHED BRASS',0.00365000000000000000
'dizqmxhr','LARGE BURNISHED STEEL','nqknnkox','LARGE BURNISHED STEEL',0.00246000000000000000
'gqujxcvqd','LARGE POLISHED TIN','oirvp','LARGE POLISHED TIN',0.00169500000000000000
'eeaagrt','PROMO PLATED NICKEL','shfqk','PROMO PLATED NICKEL',0.00390000000000000000
'krrkmfxq','SMALL BRUSHED BRASS','nwzeugsgt','SMALL BRUSHED BRASS',0.00126000000000000000
'sfoqvjhmvo','STANDARD BRUSHED NICKEL','yhp','STANDARD BRUSHED NICKEL',0.00106000000000000000
'kpufgl','ECONOMY BRUSHED TIN','twalmwob','ECONOMY BRUSHED TIN',0.00349500000000000000
'esnh','ECONOMY BRUSHED COPPER','lxvqivddj','ECONOMY BRUSHED COPPER',0.00136000000000000000
'ojqj','SMALL BRUSHED TIN','s','SMALL BRUSHED TIN',0.00120000000000000000
'bixt','ECONOMY BURNISHED NICKEL','kht','ECONOMY BURNISHED NICKEL',0.00249500000000000000
'bbb','STANDARD BRUSHED COPPER','yrgfuvhuh','STANDARD BRUSHED COPPER',0.00624500000000000000
'ffkeqtnpvq','STANDARD POLISHED TIN','xaavd','STANDARD POLISHED TIN',0.00466000000000000000
'r','ECONOMY POLISHED TIN','vnyohntpjj','ECONOMY POLISHED TIN',0.00156000000000000000
'mapcclko','STANDARD POLISHED NICKEL','xsvphkmdp','STANDARD POLISHED NICKEL',0.00312500000000000000
'bcykw','ECONOMY PLATED COPPER','fsdsdrix','ECONOMY PLATED COPPER',0.00204000000000000000
'exbbxtzyh','STANDARD BRUSHED COPPER','qhodzcnt','STANDARD BRUSHED COPPER',0.00298500000000000000
'gbg','LARGE ANODIZED TIN','lue','LARGE ANODIZED TIN',0.00131500000000000000
'as','PROMO PLATED NICKEL','quyva','PROMO PLATED NICKEL',0.00509000000000000000
'nzmdkhawqp','ECONOMY ANODIZED STEEL','rispuvjkb','ECONOMY ANODIZED STEEL',0.00106000000000000000
'pelviu','SMALL BURNISHED BRASS','ztlcrrey','SMALL BURNISHED BRASS',0.00223000000000000000
'akrdae','MEDIUM PLATED NICKEL','zfjdnfkznw','MEDIUM PLATED NICKEL',0.00675000000000000000
